pc1,pc2,ood_source
-0.092639744,-1.4329829,mnist
-0.24347222,0.565279,mnist
-0.7759377,-1.2574079,mnist
-0.7719562,-1.8151877,mnist
0.4462821,-1.5492376,mnist
0.10316414,-0.36561137,mnist
-0.2851053,-1.6423502,mnist
-0.16290766,0.26207152,mnist
0.25562805,-0.80093575,mnist
-1.0963404,-1.2272468,mnist
-1.090001,-0.6719077,mnist
-0.78869563,-2.3731308,mnist
-1.9653833,-2.2226963,mnist
0.61192507,-1.6802787,mnist
0.18828481,-0.63019305,mnist
-0.20434844,-1.7586126,mnist
0.99377674,0.48552358,mnist
-0.5871069,-1.7548074,mnist
0.0384472,-1.1566147,mnist
-0.5016265,-2.1108365,mnist
0.047766387,-0.91762733,mnist
-1.2044853,-1.9599497,mnist
0.11457044,-1.0854471,mnist
-0.54264855,-0.984565,mnist
-1.3807926,-2.9326394,mnist
-0.7116349,-1.5809453,mnist
-0.6262995,-2.6941617,mnist
0.27444905,-1.7686597,mnist
-0.8251121,-2.8076754,mnist
0.50214285,0.14456226,mnist
0.06699175,-0.9660584,mnist
-1.5845339,-0.7407836,mnist
0.110797584,-1.1196828,mnist
0.5574866,-0.9601395,mnist
-0.058739662,-2.225355,mnist
0.75015336,-1.1119344,mnist
0.26949722,-0.37186894,mnist
-0.18876737,0.91160345,mnist
-0.4443379,-1.6590312,mnist
0.1741628,0.40709248,mnist
0.70464045,-0.79429847,mnist
-0.88803875,-0.80074847,mnist
-1.0682893,-2.4439735,mnist
0.76203984,0.27625033,mnist
0.27396196,-0.119223356,mnist
0.1592769,-1.9681714,mnist
0.58120865,-0.8645679,mnist
-0.16158736,-0.8447511,mnist
0.55250293,-1.5734158,mnist
0.2495578,-1.024699,mnist
1.4323931,0.004719969,mnist
-1.0041342,-1.6433008,mnist
0.512994,-0.09889084,mnist
-1.905407,-0.9517837,mnist
0.9174333,-1.1087537,mnist
-1.1920493,-2.885925,mnist
-1.0784266,-3.254279,mnist
0.11014348,-0.20026907,mnist
0.08824843,0.20464557,mnist
-0.408454,-2.6244462,mnist
-0.80295604,-2.1440008,mnist
0.07067877,-1.5880464,mnist
-0.3072595,-1.9604957,mnist
-0.77839553,-0.6274165,mnist
0.07248038,-1.2330556,mnist
-1.2682829,-2.675358,mnist
-0.3901795,-0.016430933,mnist
0.23626679,1.0935572,mnist
-0.35872394,-0.99756193,mnist
-1.151901,-2.1878355,mnist
-0.1428678,-1.4468701,mnist
-0.4427565,-0.12604102,mnist
-0.025174439,-1.6253431,mnist
0.40688688,-0.9201371,mnist
-0.77683634,-1.3090749,mnist
0.42487174,-1.2803607,mnist
-0.987168,-1.9531474,mnist
0.035859525,-1.3081068,mnist
-0.4382361,-0.92112267,mnist
-0.047904313,-1.4349729,mnist
-0.14075011,-0.6109199,mnist
-1.3892915,-1.1255796,mnist
-0.6547582,-2.0318036,mnist
-1.3484323,-0.2632963,mnist
0.38157338,-1.6820949,mnist
0.004106283,-0.57236695,mnist
-0.17332965,-2.031484,mnist
0.51851195,-1.1377733,mnist
0.0830912,-0.66692066,mnist
-0.14458829,-0.8263537,mnist
-0.41251016,-1.0249608,mnist
0.1715743,-0.18382032,mnist
-0.05663675,-1.3798776,mnist
0.24239844,-0.58427304,mnist
0.27584904,-1.4354856,mnist
-0.54005575,1.6884303,mnist
-0.6210523,0.50506127,mnist
-0.6371035,-1.3195887,mnist
0.20427865,0.5062007,mnist
1.0154097,-0.5335814,mnist
0.073583305,-1.8460219,mnist
-1.3023779,-0.047781203,mnist
0.1407476,-0.2988434,mnist
-0.44079542,-1.2345083,mnist
0.0784933,-2.000149,mnist
-1.4228687,0.013264507,mnist
-0.9658825,-2.7175515,mnist
-0.033827305,-0.69723624,mnist
-0.4689369,-2.008996,mnist
0.89540046,0.95346457,mnist
0.01100415,-1.8485906,mnist
0.5633159,-0.3192561,mnist
-1.2038003,-2.0829823,mnist
-1.1828063,-1.0719323,mnist
-0.6948256,-1.817442,mnist
0.44847196,-0.35949388,mnist
-0.9917053,-1.467914,mnist
-0.5309984,-1.471878,mnist
-0.119004905,-1.3419406,mnist
-0.19342297,-0.6773488,mnist
0.13570398,0.6290221,mnist
-0.072895646,-1.6716168,mnist
-0.17816275,-1.3139863,mnist
-0.24953586,-0.87221825,mnist
-1.0132021,-1.5659971,mnist
-0.77929246,-0.22246474,mnist
-1.8587115,-0.9254986,mnist
-1.8897972,-2.9044905,mnist
-1.5978537,-2.9208975,mnist
-1.4871757,-1.4201603,mnist
-0.29511064,-1.5651102,mnist
-0.7177628,-1.9011245,mnist
-0.10657638,-0.9602562,mnist
-0.41323882,-0.5096236,mnist
-0.09805894,-1.2910986,mnist
0.2139743,0.054869775,mnist
1.4146361,-0.92172986,mnist
0.008683264,-1.1215115,mnist
0.32086533,-2.910834,mnist
-0.03974414,-0.49844965,mnist
-1.6302664,-1.3123178,mnist
0.55303353,-1.3385038,mnist
0.23110455,-1.1642723,mnist
0.06584257,-0.39799517,mnist
-0.25566387,-2.1652782,mnist
-0.48232666,-0.96182156,mnist
-0.30467838,-1.9684885,mnist
0.5717041,0.102319,mnist
-0.51844984,-2.1541739,mnist
-0.0735569,-1.7178216,mnist
-1.1212814,-0.10387914,mnist
0.10050982,-1.1603855,mnist
0.5471584,-1.5927801,mnist
-1.3083704,0.09239642,mnist
-1.1977253,-2.0054672,mnist
-0.76701677,0.07875413,mnist
0.9036487,-0.0895156,mnist
-2.0969503,-1.3771093,mnist
-1.4984465,-2.8645003,mnist
-1.3889427,-0.3842499,mnist
-0.4827122,0.48778108,mnist
-0.3050211,-1.497839,mnist
-0.81085753,-1.9621687,mnist
-0.12354082,0.0698861,mnist
-1.257864,-0.3945792,mnist
-0.7527706,-1.71156,mnist
-0.9117496,-2.469539,mnist
0.17370409,-1.2317843,mnist
0.046450138,-2.4387906,mnist
-0.9074168,-2.8147192,mnist
0.44604892,-0.4521835,mnist
-0.05290419,-0.63395375,mnist
-1.0663254,-2.4001033,mnist
-0.12653154,-1.6546868,mnist
-0.08362806,0.35090166,mnist
-1.619802,-2.1718123,mnist
-0.10853833,-1.186361,mnist
-0.2791288,-1.2522346,mnist
-0.64385223,-0.3331568,mnist
-0.106735766,-2.1318932,mnist
-0.28187793,-1.4065678,mnist
-1.1541736,-0.42538616,mnist
0.07155651,-1.2966703,mnist
-0.47079504,-2.0184639,mnist
0.86258405,-0.24329218,mnist
-1.682467,-1.989691,mnist
-0.6197554,-1.9539316,mnist
-1.3369042,-2.1278265,mnist
-1.362057,-2.841481,mnist
-0.6449694,-0.08182478,mnist
-0.80854213,-1.1674719,mnist
-0.7400937,-0.64409393,mnist
-0.7446876,-2.583491,mnist
-0.954861,-1.9989974,mnist
-0.52976435,-0.49687812,mnist
-0.44954342,-1.4635855,mnist
0.41284806,-1.7780573,mnist
-0.39867014,-1.8429154,mnist
0.70687884,-0.15207306,mnist
-1.383841,-0.39590946,mnist
0.2287175,-1.1587267,mnist
-0.34089142,-1.8456755,mnist
-0.4266656,-1.0698657,mnist
-0.035864353,-0.8508338,mnist
0.22637123,-0.8286599,mnist
0.299861,-1.9809012,mnist
-0.56847626,-2.427688,mnist
-0.36600393,-2.0313332,mnist
-1.6102347,0.6502807,mnist
-1.3638312,-2.207557,mnist
0.3300559,-1.6665692,mnist
-1.1681426,-0.5663825,mnist
0.047703207,-1.4272687,mnist
-0.12799114,0.35322347,mnist
-1.3738439,-2.0639613,mnist
-1.6239578,-2.3855116,mnist
-0.95737636,-1.3539689,mnist
0.26596957,-0.4441943,mnist
-1.2141397,-2.3896048,mnist
-0.26875418,-2.1735756,mnist
-1.1847351,-2.6627653,mnist
-0.4134118,-1.6307265,mnist
0.2389757,-0.8729335,mnist
0.9443063,-0.34849438,mnist
1.6603286,0.49509248,mnist
0.27035064,-0.20911548,mnist
-1.9590583,-0.9513482,mnist
-0.14164734,-2.1404479,mnist
-0.5697526,-1.9152374,mnist
-0.5845658,-0.7611114,mnist
-0.3806154,-0.6968112,mnist
0.5461485,-0.6376319,mnist
0.36855167,-1.3994217,mnist
-0.012127638,-1.0475603,mnist
-0.56075835,-0.538387,mnist
0.31882113,-1.3861452,mnist
-1.2111154,-2.064652,mnist
0.29877633,-1.8301102,mnist
-1.479933,-0.13442628,mnist
0.79397506,-1.0077064,mnist
-0.26310557,-1.2215443,mnist
-0.3973652,-0.043228876,mnist
0.024261594,-0.093176186,mnist
-0.14860857,-1.9419711,mnist
0.29586273,-1.7348037,mnist
0.28414005,-1.1263843,mnist
0.19788009,-1.871314,mnist
-0.40509433,-1.4128473,mnist
0.010225475,-1.0655856,mnist
0.17799717,-1.3759443,mnist
-0.41332924,-0.3678646,mnist
-0.6701238,-2.0522215,mnist
-1.1929741,-2.8913343,mnist
-0.6404526,-2.244739,mnist
-0.24199873,0.46653655,mnist
-0.9057027,-2.0798442,mnist
0.69458,-0.75658035,mnist
-0.89679706,-0.48376408,mnist
-0.09403902,-1.9103525,mnist
-0.57167333,-2.261072,mnist
1.1855428,-0.15994664,mnist
-0.27723867,-1.0076151,mnist
-0.7817171,-1.8743762,mnist
-1.4141575,-1.5047829,mnist
0.28785473,-1.1612515,mnist
-1.411746,-2.7241743,mnist
-0.34939963,-0.648965,mnist
-1.0390636,0.14739233,mnist
-1.3374581,-2.4609601,mnist
-0.564106,-0.46283606,mnist
-1.0660475,0.5510663,mnist
-0.20401585,-2.22319,mnist
0.16881329,-1.3906066,mnist
0.5401588,-1.8678594,mnist
-0.87295693,-1.5220242,mnist
-1.3508103,-2.17708,mnist
-0.9898738,-1.5741687,mnist
0.16182727,-1.5933197,mnist
0.25462836,-2.024731,mnist
0.18059963,-0.0286871,mnist
-0.21733707,-0.9904157,mnist
-1.1423784,-1.6247826,mnist
-0.20604306,-1.4498861,mnist
-0.6644676,-1.6401123,mnist
-0.35270023,-2.1843216,mnist
0.9969651,-0.37026504,mnist
-0.009205222,-1.7924783,mnist
1.6101515,-0.93012905,mnist
-0.9251797,-1.8572176,mnist
-0.18970948,0.47440085,mnist
-1.7705634,-0.84562147,mnist
-0.89121515,-0.24687362,mnist
-0.48767424,-1.1734229,mnist
-2.175145,-1.5150243,mnist
0.357557,-0.5923094,mnist
-0.7268164,-2.305825,mnist
-0.7648154,-1.2564025,mnist
-0.74192417,-2.8555784,mnist
-0.32771116,-1.0542747,mnist
-0.51006275,-0.15709752,mnist
-0.36668456,-0.90057445,mnist
1.2221806,-1.1805363,mnist
-0.0016925335,-1.2828612,mnist
-0.29244554,-1.3300062,mnist
0.11389023,-1.6520041,mnist
-0.09114009,-1.9910367,mnist
-0.745662,-0.23393956,mnist
0.7302745,-1.6775091,mnist
0.34794718,-0.23330197,mnist
0.78902775,0.12608387,mnist
0.123669565,-0.8924186,mnist
-0.44428015,-0.71896493,mnist
-0.026245415,-2.4061835,mnist
-0.1934948,-1.5203297,mnist
1.595022,0.15345436,mnist
0.3651535,-1.5554619,mnist
-0.7081002,-1.5407755,mnist
-1.1323912,-1.5674691,mnist
0.0019726157,-1.0612783,mnist
-1.3840287,-0.23294362,mnist
-0.24317461,-0.866071,mnist
-0.68588126,0.718004,mnist
0.9824135,-0.33166778,mnist
0.21934944,-1.6306531,mnist
-1.0806863,-1.934066,mnist
-1.0275133,-2.692414,mnist
-1.9735825,-3.1773164,mnist
-0.17336243,-0.08765507,mnist
0.18060559,-1.034637,mnist
-0.9199625,-2.555343,mnist
-2.01173,-1.0420483,mnist
-0.60165393,1.5056916,mnist
-0.116643965,-1.2004673,mnist
-1.2722318,-2.2550342,mnist
0.08232063,-1.5323899,mnist
0.11069924,0.06988563,mnist
0.8597689,0.9042799,mnist
0.30898017,-1.57231,mnist
-0.88203645,-1.5621371,mnist
-0.2466957,-2.1064417,mnist
-0.28629816,-1.2862579,mnist
-0.65026283,-1.9926393,mnist
1.0587354,-1.5017968,mnist
-0.30992466,-1.6545076,mnist
-2.2855883,-0.41650483,mnist
-0.82839495,-2.1481164,mnist
0.31796652,0.0060715824,mnist
-0.9921803,-0.7198404,mnist
0.30858928,-1.5231574,mnist
-1.6589011,-0.2218582,mnist
-0.4596715,-0.67924076,mnist
-0.28973162,0.40038761,mnist
-0.5010493,-1.8196774,mnist
0.32352728,-1.4023762,mnist
-0.66414595,-0.25763872,mnist
-0.17690676,-1.5122366,mnist
-0.1629495,-2.1723447,mnist
-0.16507137,-1.56052,mnist
0.42659575,-1.2102991,mnist
1.0144637,0.22673327,mnist
-0.9612077,-2.641075,mnist
-0.55825317,-1.855339,mnist
-0.4711038,-1.8942584,mnist
-0.379896,-1.673162,mnist
-0.09461665,-1.5881807,mnist
-0.9880168,-2.180454,mnist
-0.1210106,-1.6137714,mnist
-0.6240968,-2.3570406,mnist
0.3616795,-1.2934716,mnist
0.97340316,-1.214821,mnist
1.0195768,-1.6301827,mnist
-0.82253337,-2.026843,mnist
-0.21761304,-1.0056365,mnist
-0.8742373,-0.89873,mnist
-2.4170702,-2.393069,mnist
-0.0396716,-0.56774366,mnist
-1.335853,-2.7798147,mnist
-0.19520456,-1.7074833,mnist
-0.96747255,-0.57979685,mnist
-1.0053799,-2.1459663,mnist
-0.6368507,-2.690737,mnist
-0.055965185,-2.1066797,mnist
-0.3071053,-0.5086087,mnist
-0.055163264,-1.9038719,mnist
-0.34670115,-2.466823,mnist
-0.9145676,-0.702985,mnist
0.31918544,-1.494713,mnist
-0.4651299,-2.027233,mnist
1.0172477,-0.68046296,mnist
-0.5368808,-2.1290228,mnist
-1.2942172,-2.3802865,mnist
0.3392511,-1.6940706,mnist
0.9650318,-1.1137913,mnist
0.120212734,-2.0390422,mnist
-1.8591449,-1.1802012,mnist
-0.764061,-2.4158103,mnist
-0.6330411,-1.7497123,mnist
0.21444839,-0.75110376,mnist
0.1971311,-1.6685294,mnist
0.4051233,-0.9950001,mnist
1.4032123,-0.7124151,mnist
0.5917029,0.36391714,mnist
0.9526946,-0.63200176,mnist
-0.695255,-1.1305594,mnist
2.199475,0.23635438,mnist
0.64881784,-0.87061393,mnist
0.20908195,-1.3177215,mnist
-1.5309772,-2.416434,mnist
-1.100377,-0.9515228,mnist
-0.5309184,-1.4341819,mnist
-1.5945473,-2.8051765,mnist
-0.42472106,-1.0623336,mnist
0.6784858,-0.21104807,mnist
-0.7061376,-1.3052847,mnist
-0.35985583,-1.0233216,mnist
-1.0934899,-1.8387918,mnist
-0.62695694,-2.4096003,mnist
-0.25907642,-1.4429889,mnist
-0.9521898,0.09958315,mnist
-1.3398837,-2.708131,mnist
-0.36597878,-0.8095814,mnist
0.8455948,-1.0156225,mnist
0.47662157,-0.93087494,mnist
-1.4718053,-2.4412382,mnist
0.0056764483,-1.6574886,mnist
-0.17367083,-0.7675452,mnist
-1.5381079,-2.0201092,mnist
-0.25744575,0.7068858,mnist
-0.0022577643,-1.6829245,mnist
-0.20331234,-1.2226266,mnist
0.045760512,-1.1494299,mnist
-0.6327893,-2.6311884,mnist
0.561179,-0.79317033,mnist
0.052865505,-1.3901954,mnist
0.33383387,0.4066044,mnist
-0.02861774,-0.7202389,mnist
-0.030583084,-0.965685,mnist
-0.0028719902,-1.8379035,mnist
0.24740058,-0.9831078,mnist
1.0701413,0.14194132,mnist
-0.45854235,-1.2725278,mnist
0.03744316,-1.9555323,mnist
-0.5677711,-0.39974755,mnist
0.18717712,0.70390713,mnist
-0.3444236,-0.6398677,mnist
0.40689164,-1.6702132,mnist
-0.7160268,-2.1774971,mnist
-0.4011336,-0.5462031,mnist
-0.8418484,-2.5649636,mnist
0.8984367,0.6302717,mnist
0.11079949,-0.9240628,mnist
0.6951186,0.7213446,mnist
0.28835362,-0.36560634,mnist
-0.7080389,-0.9331225,mnist
-0.7558416,-2.1236496,mnist
1.0789249,-1.4651179,mnist
-0.84411716,-2.4806921,mnist
0.07576269,1.7711803,mnist
0.35952657,-1.752917,mnist
-0.35256958,-1.7830439,mnist
-0.47125238,-1.7534037,mnist
0.3031723,-1.0462238,mnist
0.25787646,-1.1166868,mnist
0.52769893,-1.4239006,mnist
0.21062869,-0.9662361,mnist
0.088374555,0.0362602,mnist
0.44123846,-0.59565234,mnist
-0.4750284,-2.0856752,mnist
-0.7133585,-1.4279392,mnist
1.1098335,-0.21933484,mnist
0.14664572,0.77760774,mnist
-0.24487644,-1.55217,mnist
-0.6914704,-1.3688177,mnist
0.46310538,-0.5276511,mnist
0.026179612,-2.2122726,mnist
-0.1772688,-1.8823285,mnist
-1.5617328,-0.0662446,mnist
-0.10641801,0.6101965,mnist
0.35425466,0.58383906,mnist
0.006485641,-0.62131554,mnist
-0.07088679,-1.2769444,mnist
1.0027678,-0.9502667,mnist
-0.016034842,-1.1813887,mnist
-0.4299056,-2.001458,mnist
0.92683226,-0.11548522,mnist
0.0115555525,-1.0938877,mnist
-0.7482918,-2.0106518,mnist
-0.6854099,-1.7945597,mnist
-0.37314117,-0.62424636,mnist
-0.63792884,-1.632968,mnist
0.6246123,-1.2650664,mnist
-0.021312356,-0.23867801,mnist
-0.3225909,-2.0887225,mnist
-1.6260948,0.45599392,mnist
-0.5266031,-1.2453737,mnist
-0.32023382,0.14572638,mnist
-0.18129617,-0.9396143,mnist
-1.2047698,-2.0880468,mnist
-0.6139363,-1.4691021,mnist
0.20502394,-1.0428824,mnist
-0.5286523,-2.112079,mnist
0.26931828,-1.4762311,mnist
0.61703986,-1.004225,mnist
-0.0887447,-0.9793272,mnist
0.9856126,1.1436324,mnist
-1.046247,-0.30470893,mnist
0.14711207,-1.4695377,mnist
-0.047193825,-1.4886079,mnist
0.13699812,-0.9912666,mnist
-1.3224959,-2.0483873,mnist
-1.0665654,-0.7931839,mnist
-0.87328887,-0.55394346,mnist
-0.064713776,-1.8020012,mnist
-0.9928613,-2.0912635,mnist
-1.4186364,-0.423533,mnist
-0.30559647,-0.11124228,mnist
-0.8780142,-0.0048704743,mnist
-1.1913238,-1.7661569,mnist
0.36470383,-1.988652,mnist
-0.7332196,-0.26271662,mnist
1.004797,0.6471402,mnist
-0.4411511,-2.1826646,mnist
-0.5551547,-2.0232337,mnist
0.08322483,-1.7393824,mnist
-1.1445117,-1.7529118,mnist
-0.90831584,-1.9805031,mnist
0.7430784,-1.5175056,mnist
-0.7463998,-1.0214131,mnist
1.200371,-1.5711808,mnist
-0.4368667,-2.6421669,mnist
-0.7829047,-2.6690252,mnist
-1.1917067,-0.4172965,mnist
-2.3288298,0.39317223,mnist
-1.0015808,0.949295,mnist
-0.7664256,-2.036092,mnist
-0.9079898,-2.117289,mnist
-0.21464926,-0.16466612,mnist
-0.34750968,-0.97587585,mnist
0.89733285,-0.28933308,mnist
-0.35136592,-1.4851444,mnist
-0.2937001,-1.5743152,mnist
-1.183099,-2.697249,mnist
-2.2875838,-0.76461405,mnist
0.2888872,-1.2833081,mnist
-0.98764217,1.1085709,mnist
0.11217755,-1.291043,mnist
-1.3643095,-2.9924948,mnist
-0.83611727,-0.2611381,mnist
-0.76045024,-2.2816734,mnist
-0.946022,-2.9266226,mnist
-0.6736249,-2.4924476,mnist
0.5654463,0.6043503,mnist
-0.28865278,-1.4848175,mnist
-0.059474885,-0.5383818,mnist
1.2415113,0.14168946,mnist
-0.21203011,-1.0949212,mnist
0.29546613,-1.4083967,mnist
0.102474034,-1.6885924,mnist
-0.4267512,-1.752572,mnist
0.117356956,-0.8289587,mnist
-0.3950839,-1.8586413,mnist
-0.3279813,-1.2770032,mnist
-1.20942,-2.4601326,mnist
0.24863952,-1.0715003,mnist
0.11171812,0.28820097,mnist
-0.91693866,-2.1755211,mnist
-0.7793677,-2.0551507,mnist
-0.10627133,-0.74367046,mnist
-0.26900643,-2.5423596,mnist
-0.28239816,-1.2026045,mnist
-0.7845381,-0.114795685,mnist
-0.09386462,-0.7555891,mnist
0.5702401,0.18069734,mnist
0.91661674,-0.44443733,mnist
-0.63788915,-0.6718513,mnist
-1.3883357,-2.095122,mnist
-2.1644316,-0.6373993,mnist
0.47352988,1.4903138,mnist
-0.50516385,-1.8568856,mnist
-1.1156907,-1.834182,mnist
-1.2912686,-1.6688073,mnist
-0.19295114,-1.6885195,mnist
-1.214385,-1.3656125,mnist
-0.64346063,-2.1667264,mnist
-2.2313454,-1.5871639,mnist
-0.52824086,-1.750174,mnist
0.41468853,-0.6741496,mnist
0.0022958517,0.16163336,mnist
0.22148818,-1.1242288,mnist
-1.1281749,-2.2507968,mnist
-0.14046353,-1.7426673,mnist
0.662698,0.079664595,mnist
-0.48586258,-2.1434205,mnist
-0.9067639,-2.262731,mnist
-0.04993069,-1.1107062,mnist
-0.55051196,-1.0222567,mnist
-0.62186545,-1.6321343,mnist
-0.3352973,-2.443281,mnist
0.14808112,0.05771872,mnist
-0.25882924,-0.45603958,mnist
-0.16525716,-0.029889245,mnist
-1.5036225,-1.8126671,mnist
-0.62152845,-1.6919265,mnist
0.94937533,0.16919342,mnist
-0.30606765,-2.0859697,mnist
-1.3254479,-1.0705793,mnist
-0.18076164,-1.786916,mnist
0.1963616,-1.0065511,mnist
-0.06312108,-1.2006321,mnist
-0.36211467,-1.2664884,mnist
-0.19731718,0.40045664,mnist
-1.4049065,-0.30304852,mnist
-0.95937675,-1.4578574,mnist
0.35763067,-0.96517205,mnist
-0.37212455,-1.3018262,mnist
1.633084,-0.51478887,mnist
0.50192994,-2.0117288,mnist
-0.76563334,-0.36387506,mnist
-0.8351769,1.0983579,mnist
0.48066634,-1.598959,mnist
-0.46704596,-0.08474003,mnist
0.38303512,-1.4401569,mnist
-0.24394113,-2.1581447,mnist
0.022770047,-1.5421941,mnist
-0.05020696,1.4942492,mnist
-0.06798881,-1.2836679,mnist
-0.7094089,-2.3016093,mnist
-1.0483315,-2.1575363,mnist
-1.4325864,-0.6095022,mnist
-0.09267622,-1.2876775,mnist
-0.20343208,-1.6847076,mnist
-0.19395739,-0.45415607,mnist
-1.3480182,-2.105557,mnist
0.2885744,-1.5262597,mnist
-0.7544799,0.4208683,mnist
-0.4958054,-1.3422425,mnist
-0.39325505,-0.67620957,mnist
-0.35498738,-0.5821013,mnist
0.07837516,-2.3951333,mnist
-1.3131238,-1.9730277,mnist
-0.42846107,-2.807177,mnist
-0.17603439,-1.5398113,mnist
0.45780367,-0.93494123,mnist
-0.4654944,-1.9937403,mnist
-1.0725306,-1.1309102,mnist
-0.9699458,-2.1269848,mnist
-0.5661603,-1.8970757,mnist
-0.04070908,-1.7639761,mnist
-1.0509135,-1.7072736,mnist
-0.99260294,-1.6311889,mnist
0.32540435,0.3885699,mnist
-0.9095777,-1.1995516,mnist
1.1803272,-0.61283106,mnist
-1.2792617,-0.79387534,mnist
0.22798342,-0.7703009,mnist
-0.028459609,-0.4509961,mnist
0.11433691,-1.4872768,mnist
-1.432989,-1.3516891,mnist
-1.232293,-2.4232135,mnist
0.31085795,0.83938015,mnist
-0.09366077,-2.091859,mnist
0.4092061,-1.4367812,mnist
-0.38250667,-1.5435882,mnist
-0.27193707,-1.1408305,mnist
0.35474175,-0.2745588,mnist
0.42181677,-1.2964712,mnist
-1.2434967,-0.82259125,mnist
-0.25502127,-0.5558388,mnist
-0.3005069,-1.8340251,mnist
0.45978278,-1.2659471,mnist
0.11841625,-1.6980586,mnist
0.64876634,-2.4271724,mnist
0.43785518,-1.0297607,mnist
-0.5971215,-2.261995,mnist
-0.04940647,-1.1462615,mnist
-0.4201988,-2.1257458,mnist
-0.57188296,-2.3612483,mnist
0.20943612,-0.79268324,mnist
0.8061059,-0.76199174,mnist
-0.72224367,-2.6315377,mnist
0.2897311,-1.8099082,mnist
0.04712391,-1.141463,mnist
0.26073235,-0.5348804,mnist
0.15262014,-0.58667237,mnist
0.98611826,-1.1039624,mnist
-0.66529983,-2.168377,mnist
-0.7236258,-1.8967869,mnist
-1.7008058,-0.7895143,mnist
-1.2350119,-0.47085246,mnist
0.83175415,-1.8412807,mnist
0.09837669,-0.70530045,mnist
0.93012446,-0.72854054,mnist
0.61419624,-1.6374724,mnist
-0.21549577,-1.7113643,mnist
-1.1034868,-1.4932761,mnist
-0.6295755,-1.7214776,mnist
-0.50562274,-2.4530323,mnist
-0.08582181,-1.8320863,mnist
-0.7479322,-1.5908673,mnist
-0.24667013,-1.5458452,mnist
0.4164495,-2.1367755,mnist
0.33548433,-0.88055193,mnist
-0.56208026,-0.36984143,mnist
-0.98707795,-2.177261,mnist
0.11897081,0.31968164,mnist
-0.4250893,-2.1698058,mnist
0.25250143,-0.9629803,mnist
-1.4203329,-2.2600992,mnist
0.37463313,-1.0152534,mnist
-0.23924732,-1.3050592,mnist
-1.091068,0.32236487,mnist
-0.13059449,-0.07424049,mnist
-0.038927376,-1.4181652,mnist
-1.3413157,0.29987437,mnist
0.5754098,0.17029035,mnist
-1.4012924,-2.5555124,mnist
0.092047274,-0.9124752,mnist
-0.79770094,-1.7096161,mnist
0.34982032,-1.5244949,mnist
0.5049657,-1.0274951,mnist
-0.46959594,1.0504689,mnist
0.7491309,-1.0726664,mnist
-0.5533689,-1.8823242,mnist
0.45972222,-0.64115596,mnist
-1.0280105,-1.9217999,mnist
-0.14632708,-1.5175741,mnist
-1.3190792,-2.241542,mnist
-1.0441644,0.48759916,mnist
0.5500075,0.20295985,mnist
0.017767072,-1.428836,mnist
-1.4188892,-2.2616208,mnist
1.0655744,-0.6267077,mnist
-0.8179893,-1.3581719,mnist
0.6053634,-0.32291868,mnist
0.40950686,-1.211962,mnist
-0.17129213,-0.5387772,mnist
0.17984766,-2.1867433,mnist
-1.9743781,-0.7760173,mnist
-0.5769275,-1.7127302,mnist
0.07254273,-1.1106551,mnist
-0.93858606,-2.374761,mnist
0.9918608,0.79415196,mnist
-0.19892156,-1.338897,mnist
-0.3839512,-0.12406157,mnist
0.08792728,-1.2898402,mnist
0.7857248,-0.3085743,mnist
-0.5739287,-1.9617996,mnist
-1.0178921,-2.0730832,mnist
0.34813815,-0.5845479,mnist
1.5264239,-0.73511505,mnist
-0.19213027,-1.6760349,mnist
-0.06768936,0.25963798,mnist
-0.80431414,-1.6564844,mnist
-0.7798173,-2.14524,mnist
0.3390885,-1.5141966,mnist
-0.85408366,-2.1797686,mnist
-0.75330365,-1.4388686,mnist
0.019550562,-1.3762271,mnist
-0.7276139,-0.872388,mnist
1.2448833,-1.2026354,mnist
1.1329939,-1.0576186,mnist
0.3724205,-0.47139326,mnist
-1.0930005,-2.5566733,mnist
0.15928835,-0.5604249,mnist
-0.079451025,-1.1952806,mnist
1.05863,-0.67309964,mnist
-0.75617707,-2.3159935,mnist
0.31252497,-0.6368033,mnist
1.0596628,0.15947646,mnist
-1.1357635,-0.61082304,mnist
0.4761817,-0.22094768,mnist
-0.17581499,-1.7898229,mnist
-0.5260301,-1.177521,mnist
0.5440659,0.5348691,mnist
-1.5456053,-2.2118452,mnist
0.39724582,-1.1019521,mnist
-1.721436,-1.1614685,mnist
-1.7412404,-2.3317401,mnist
-1.9452524,-0.5159689,mnist
-0.5483661,-1.7378418,mnist
-0.6188927,-2.2456295,mnist
0.17186159,-1.2272283,mnist
0.3658802,0.021370497,mnist
-0.8101525,-1.5591114,mnist
-0.5589844,-0.3055498,mnist
0.267034,0.73338276,mnist
-0.61594737,-1.5349613,mnist
-0.2398948,-1.8945112,mnist
-0.19006604,-1.7115226,mnist
-1.2022382,0.11694679,mnist
-0.55711603,-1.355562,mnist
